Time,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,pedometer_steps,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,gravity_z,gravity_y,gravity_x,barometer_relativeAltitude,barometer_pressure,gyroscope_z,gyroscope_y,gyroscope_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,light_lux,accelerometer_z,accelerometer_y,accelerometer_x,wiFi_level,wiFi_frequency,magnetometer_z,magnetometer_y,magnetometer_x,network_type,network_isConnected,network_isInternetReachable,network_isWifiEnabled,network_isConnectionExpensive,network_strength,network_frequency,label
30,45.0,1.5,0.0,699.9990234,0.216766551,141.7080536,0.0,127.3453022,36.3595474,23.5,8.828536146,3.499443869,-1.252769076,8.833394694,3.659767604,-1.034602958,-0.015855026,1018.467017,-0.328366346,-0.104126864,-0.13870612,-0.901432997,-0.15659075,0.1293327,0.360941799,0.115593014,-0.390142255,2.398221815,309.2,-0.063764668,-0.172147244,-0.670000991,-99.0,-99.0,-20.90823471,-13.77882324,-31.63411701,0,0,0,1,-99.0,-99.0,-99.0,1
31,45.0,1.5,0.0,699.9990234,0.216766551,141.7080536,0.0,127.3453022,36.3595474,23.5,9.689630088,1.284458017,-0.791237405,9.496150303,1.904104334,-1.324725166,-0.030122375,1018.468774,0.271045187,0.04309165,-0.055200839,-0.915623796,-0.06444895,0.099803901,0.37985985,0.138672063,-0.195620254,2.368999708,425.6666667,0.159121919,-0.579711226,0.558796653,-99.0,-99.0,-25.51058747,-9.391764473,-29.31529337,0,0,0,1,-99.0,-99.0,-99.0,1
32,45.0,1.5,0.0,699.9990234,0.216766551,141.7080536,0.0,127.3453022,36.3595474,23.5,9.530859828,1.289616268,-0.953370323,9.634951973,1.629967785,-0.793160307,-0.080325699,1018.474707,-0.221281658,-0.018880623,-0.014456126,-0.92779555,-0.0630759,0.068173701,0.358177599,0.082150479,-0.167010703,2.411604977,430.3333333,-0.020861149,-0.383987176,-0.121213247,-99.0,-99.0,-25.75124931,-8.962499946,-29.83499944,0,0,0,1,-99.0,-99.0,-99.0,1
33,45.0,1.5,0.0,699.9990234,0.216766551,141.7080536,0.0,127.3453022,36.3595474,23.5,9.589352467,1.841760691,-0.313931681,9.565241194,2.068293625,-0.503967468,-0.068171692,1018.473291,0.097192935,-0.026669153,0.013154979,-0.919225651,-0.0883512,0.06446985,0.376895249,0.052642928,-0.212636704,2.368943608,250.6666667,-0.033633089,-0.196808726,0.191873744,-99.0,-99.0,-25.01294058,-9.409411543,-31.17176381,0,0,0,1,-99.0,-99.0,-99.0,0
34,45.0,1.5,0.0,699.9990234,0.216766551,141.7080536,0.0,127.3453022,36.3595474,23.5,9.70808018,1.316710318,-0.605751533,9.637136984,1.670662034,-0.694181269,-0.062358475,1018.472681,-0.026873796,0.037502239,0.020729712,-0.928658947,-0.06701825,0.0640181,0.35904185,0.07191339,-0.171196473,2.409941816,230.5,0.054528284,-0.341360658,0.095851994,-99.0,-99.0,-26.47411728,-9.268234982,-30.59999926,0,0,0,1,-99.0,-99.0,-99.0,0
35,45.0,1.5,0.0,699.9990234,0.262096614,141.7080536,0.0,127.3453523,36.3594963,23.5,9.680801213,1.597879149,-0.906981217,9.613020706,1.746893722,-0.839855459,-0.066057587,1018.473022,-0.060074321,-0.006571688,0.01602605,-0.932192153,-0.06879425,0.0715919,0.347842103,0.087144064,-0.179090494,2.435132372,222.25,0.064997244,-0.15661639,-0.065539549,-99.0,-99.0,-26.51999915,-10.2899999,-28.76249933,0,0,0,1,-99.0,-99.0,-99.0,0
36,45.0,1.5,0.0,699.9990234,0.262096614,141.7080536,0.0,127.3453523,36.3594963,23.5,9.605407939,1.636416407,-1.05263588,9.58721776,1.786150146,-1.025578463,-0.017439651,1018.467236,-0.087838146,-0.013046861,-0.006087273,-0.943356103,-0.07028515,0.0788849,0.314176153,0.106559558,-0.183165736,2.50838387,220.5,-0.034659863,-0.11746031,-0.011262241,-99.0,-99.0,-25.64117577,-10.7223527,-25.30235246,0,0,0,1,-99.0,-99.0,-99.0,0
37,45.0,1.5,0.0,699.9990234,0.262096614,141.7080536,0.0,127.3453523,36.3594963,23.5,9.676672879,1.840774817,-0.68166413,9.428933334,2.383062911,-1.172634086,-0.05073204,1018.471289,0.152506778,0.050269327,0.054266217,-0.947110096,-0.09987545,0.093533849,0.286679897,0.123869818,-0.245686115,2.569302797,260.0,0.223585367,-0.552400404,0.493378326,-99.0,-99.0,-23.05411709,-11.87294102,-25.95882281,0,0,0,1,-99.0,-99.0,-99.0,0
38,45.0,1.5,0.0,699.9990234,0.262096614,141.7080536,0.0,127.3453523,36.3594963,23.5,9.326299101,2.071646275,-1.855562979,9.413947248,2.120424461,-1.559803036,-0.06024437,1018.472437,0.050339569,0.060531869,0.127172984,-0.916919249,-0.070677549,0.114878801,0.372412451,0.163846586,-0.218414984,2.387010443,327.8333333,-0.104049039,-0.0330957,-0.384108672,-99.0,-99.0,-26.05874944,-10.29749978,-28.19624937,0,0,0,1,-99.0,-99.0,-99.0,0
39,45.0,1.5,0.0,699.9990234,0.262096614,141.7080536,0.0,127.3453523,36.3594963,23.5,9.019796596,2.498777824,-1.126435879,9.313780737,2.676590359,-1.300108525,0.01690979,1018.463184,-0.067679592,0.003935195,0.046538768,-0.908232108,-0.10105475,0.115692801,0.387007149,0.138855235,-0.277180185,2.355824113,198.4,-0.137842155,-0.144046175,0.165701123,-99.0,-99.0,-24.12705837,-10.8847056,-30.50823447,0,0,0,1,-99.0,-99.0,-99.0,0
40,45.0,1.5,0.0,699.9990234,0.303264737,141.7080536,0.0,127.3453878,36.3594601,23.5,7.886741217,1.689231284,-3.680141154,8.47729888,2.517568272,-3.487621748,-0.024308777,1018.467993,-0.206040576,1.045826959,-0.286168988,-0.884394199,-0.04701685,0.225979751,0.3852382,0.392045643,-0.260244978,2.365843081,285.3333333,-0.445464659,-0.693370306,0.013768476,-77.62962963,3449.666667,-24.26117594,-10.8070585,-24.76235238,0,0,0,1,-99.0,-99.0,-99.0,0
41,45.0,1.5,0.0,699.9990234,0.303264737,141.7080536,0.0,127.3453878,36.3594601,23.5,0.502348779,-4.963630974,-9.170371771,-0.464264637,-4.957062048,-8.103927994,-0.143212128,1018.482422,-0.76550151,0.844363601,0.314036659,0.042559743,-0.04000035,-0.090140951,0.1261575,1.640540993,0.54205059,2.603652704,56.8,0.882424745,-0.033444673,-0.926438522,-77.62962963,3449.666667,-8.726249818,10.12124979,10.99124968,0,0,0,1,-99.0,-99.0,-99.0,0
